0	0
1	0.000816508
2	0.001782
3	0.00292349
4	0.00427255
5	0.00586587
6	0.00774592
7	0.00996157
8	0.0125687
9	0.0156306
10	0.0192183
11	0.0234108
12	0.0282943
13	0.0339617
14	0.0405108
15	0.048042
16	0.0566554
17	0.0664462
18	0.0775005
19	0.0898895
20	0.103664
21	0.11885
22	0.135443
23	0.153406
24	0.17267
25	0.193133
26	0.214663
27	0.237106
28	0.26029
29	0.284033
30	0.308148
31	0.332452
32	0.356772
33	0.380944
34	0.404823
35	0.428278
36	0.451199
37	0.473493
38	0.495084
39	0.515912
40	0.535934
41	0.555117
42	0.573441
43	0.590897
44	0.607483
45	0.623206
46	0.638076
47	0.65211
48	0.665328
49	0.677753
50	0.689411
51	0.700329
52	0.710533
53	0.720054
54	0.728919
55	0.737158
56	0.7448
57	0.751871
58	0.7584
59	0.764414
60	0.769938
61	0.774997
62	0.779616
63	0.783818
64	0.787624
65	0.791057
66	0.794136
67	0.796881
68	0.79931
69	0.80144
70	0.803289
71	0.804872
72	0.806204
73	0.807298
74	0.80817
75	0.80883
76	0.809292
77	0.809566
78	0.809664
79	0.809596
80	0.80937
81	0.808997
82	0.808485
83	0.807842
84	0.807075
85	0.806192
86	0.8052
87	0.804105
88	0.802913
89	0.80163
90	0.800262
91	0.798813
92	0.797289
93	0.795694
94	0.794033
95	0.792309
96	0.790527
97	0.78869
98	0.786802
99	0.784866
100	0.782885
101	0.780862
102	0.7788
103	0.776702
104	0.774571
105	0.772407
106	0.770215
107	0.767996
108	0.765752
109	0.763486
110	0.761198
111	0.758891
112	0.756567
113	0.754226
114	0.751872
115	0.749505
116	0.747126
117	0.744737
118	0.742339
119	0.739934
120	0.737522
121	0.735105
122	0.732684
123	0.73026
124	0.727833
125	0.725405
126	0.722977
127	0.72055
128	0.718124
129	0.715701
130	0.71328
131	0.710864
132	0.708452
133	0.706045
134	0.703645
135	0.701251
136	0.698865
137	0.696487
138	0.694118
139	0.691758
140	0.689408
141	0.687068
142	0.68474
143	0.682423
144	0.680119
145	0.677828
146	0.67555
147	0.673287
148	0.671038
149	0.668804
150	0.666585
151	0.664383
152	0.662198
153	0.66003
154	0.65788
155	0.655748
156	0.653635
157	0.651542
158	0.649469
159	0.647416
160	0.645385
161	0.643375
162	0.641388
163	0.639423
164	0.637482
165	0.635565
166	0.633672
167	0.631805
168	0.629964
169	0.628149
170	0.626361
171	0.624601
172	0.622869
173	0.621166
174	0.619493
175	0.617851
176	0.616239
177	0.614659
178	0.613112
179	0.611597
180	0.610117
181	0.608671
182	0.60726
183	0.605886
184	0.604548
185	0.603248
186	0.601986
187	0.600763
188	0.599581
189	0.598439
190	0.597338
191	0.596279
192	0.595264
193	0.594292
194	0.593365
195	0.592483
196	0.591648
197	0.590859
198	0.590117
199	0.589424
200	0.58878
201	0.588186
202	0.587642
203	0.587149
204	0.586708
205	0.586319
206	0.585983
207	0.5857
208	0.585472
209	0.585297
210	0.585177
211	0.585112
212	0.585103
213	0.585149
214	0.58525
215	0.585408
216	0.585622
217	0.585891
218	0.586216
219	0.586598
220	0.587034
221	0.587526
222	0.588072
223	0.588673
224	0.589327
225	0.590035
226	0.590795
227	0.591606
228	0.592469
229	0.59338
230	0.594341
231	0.595348
232	0.596402
233	0.597501
234	0.598643
235	0.599827
236	0.601052
237	0.602315
238	0.603615
239	0.60495
240	0.606319
241	0.607719
242	0.609149
243	0.610606
244	0.612089
245	0.613595
246	0.615122
247	0.616669
248	0.618233
249	0.619812
250	0.621404
251	0.623007
252	0.624618
253	0.626235
254	0.627857
255	0.629481
