0	0
1	0.00281696
2	0.00716694
3	0.0148305
4	0.0295694
5	0.0497363
6	0.0750003
7	0.114167
8	0.167828
9	0.22956
10	0.299313
11	0.37254
12	0.446095
13	0.513955
14	0.576495
15	0.631256
16	0.67865
17	0.71851
18	0.751396
19	0.778646
20	0.801296
21	0.819549
22	0.834057
23	0.845304
24	0.853937
25	0.860472
26	0.865291
27	0.868769
28	0.871014
29	0.87224
30	0.872548
31	0.872097
32	0.871105
33	0.869594
34	0.867679
35	0.865401
36	0.862838
37	0.860062
38	0.857112
39	0.853995
40	0.850743
41	0.847361
42	0.843899
43	0.840366
44	0.836758
45	0.833091
46	0.829386
47	0.825647
48	0.821884
49	0.818101
50	0.814294
51	0.810475
52	0.806647
53	0.80281
54	0.798971
55	0.795136
56	0.791303
57	0.787478
58	0.783662
59	0.77986
60	0.776071
61	0.772291
62	0.768524
63	0.764769
64	0.761027
65	0.757297
66	0.753581
67	0.749879
68	0.746193
69	0.742522
70	0.738868
71	0.735228
72	0.731605
73	0.727998
74	0.724411
75	0.720842
76	0.717292
77	0.713759
78	0.710241
79	0.70674
80	0.703255
81	0.699787
82	0.696334
83	0.692897
84	0.68948
85	0.68608
86	0.682699
87	0.679338
88	0.675993
89	0.672665
90	0.669354
91	0.666059
92	0.662784
93	0.659529
94	0.656289
95	0.653067
96	0.64986
97	0.646674
98	0.643506
99	0.640352
100	0.637212
101	0.634089
102	0.630984
103	0.627894
104	0.62482
105	0.62176
106	0.618713
107	0.615684
108	0.612671
109	0.609679
110	0.606702
111	0.603742
112	0.600798
113	0.597867
114	0.594952
115	0.592059
116	0.589191
117	0.586344
118	0.583515
119	0.580705
120	0.577917
121	0.575148
122	0.57241
123	0.569703
124	0.567018
125	0.56435
126	0.561703
127	0.559074
128	0.556464
129	0.553888
130	0.551352
131	0.548863
132	0.546413
133	0.544001
134	0.541647
135	0.539346
136	0.53707
137	0.534872
138	0.532762
139	0.530733
140	0.52876
141	0.526843
142	0.525027
143	0.523257
144	0.521567
145	0.519925
146	0.518423
147	0.517188
148	0.516143
149	0.515214
150	0.514303
151	0.513482
152	0.512852
153	0.512422
154	0.512116
155	0.51217
156	0.512587
157	0.513143
158	0.514311
159	0.51596
160	0.518143
161	0.521279
162	0.524886
163	0.52903
164	0.533619
165	0.539133
166	0.545625
167	0.553641
168	0.563014
169	0.572846
170	0.583665
171	0.594348
172	0.605611
173	0.616874
174	0.627581
175	0.638102
176	0.6481
177	0.657732
178	0.666729
179	0.674771
180	0.681984
181	0.688984
182	0.695623
183	0.701609
184	0.707291
185	0.71281
186	0.718169
187	0.723189
188	0.727596
189	0.73172
190	0.735594
191	0.739125
192	0.742336
193	0.745128
194	0.747482
195	0.749401
196	0.750938
197	0.752117
198	0.752761
199	0.752934
200	0.752837
201	0.752555
202	0.752133
203	0.751507
204	0.750627
205	0.749484
206	0.748147
207	0.746563
208	0.744824
209	0.742988
210	0.741061
211	0.739098
212	0.737077
213	0.734976
214	0.732801
215	0.730534
216	0.728222
217	0.725937
218	0.723667
219	0.721426
220	0.719185
221	0.716889
222	0.714584
223	0.71228
224	0.709964
225	0.707701
226	0.705402
227	0.703106
228	0.700781
229	0.698434
230	0.696057
231	0.693631
232	0.691176
233	0.688712
234	0.68628
235	0.68384
236	0.68141
237	0.679021
238	0.676632
239	0.674222
240	0.671783
241	0.669361
242	0.666926
243	0.664497
244	0.662121
245	0.659776
246	0.657502
247	0.655282
248	0.653072
249	0.650861
250	0.648638
251	0.646408
252	0.644215
253	0.642037
254	0.639889
255	0.637816
256	0.635827
257	0.633887
258	0.631965
259	0.630082
260	0.628204
261	0.626341
262	0.624524
263	0.622702
264	0.620899
265	0.619204
266	0.617552
267	0.615959
268	0.614554
269	0.613262
270	0.612046
271	0.610909
272	0.609756
273	0.608788
274	0.607983
275	0.607245
276	0.606392
277	0.605689
278	0.605159
279	0.604643
280	0.60412
281	0.603624
282	0.603166
283	0.602997
284	0.602987
285	0.602959
286	0.602859
287	0.602905
288	0.603278
289	0.604045
290	0.604834
291	0.605618
292	0.606403
293	0.607544
294	0.609129
295	0.610801
296	0.612905
297	0.615245
298	0.61808
299	0.621104
300	0.624149
301	0.627325
302	0.630341
303	0.633431
304	0.6367
305	0.639644
306	0.642597
307	0.646164
308	0.650459
309	0.654588
310	0.658522
311	0.661971
312	0.665315
313	0.668301
314	0.671099
315	0.673512
316	0.676353
317	0.678946
318	0.681199
319	0.683418
320	0.685545
321	0.687784
322	0.689985
323	0.691995
324	0.693831
325	0.695374
326	0.696558
327	0.697293
328	0.697652
329	0.697912
330	0.698145
331	0.698216
332	0.698052
333	0.697879
334	0.697746
335	0.697641
336	0.697363
337	0.696936
338	0.696258
339	0.695414
340	0.694453
341	0.693372
342	0.692247
343	0.691123
344	0.689923
345	0.688641
346	0.687188
347	0.685665
348	0.68415
349	0.682587
350	0.680973
351	0.679337
352	0.677709
353	0.67626
354	0.674793
355	0.673269
356	0.671715
357	0.670165
358	0.66877
359	0.667353
360	0.665915
361	0.664441
362	0.663022
363	0.661571
364	0.66021
365	0.658862
366	0.657459
367	0.656093
368	0.65471
369	0.653369
370	0.652078
371	0.650746
372	0.649468
373	0.648228
374	0.646857
375	0.645369
376	0.643931
377	0.642649
378	0.641396
379	0.640227
380	0.639
381	0.637779
382	0.636658
383	0.635576
384	0.634554
385	0.633569
386	0.632671
387	0.631744
388	0.630889
389	0.630023
390	0.629209
391	0.628329
392	0.627588
393	0.626971
394	0.626536
395	0.626655
396	0.627003
397	0.627475
398	0.627929
399	0.62841
400	0.629052
401	0.629989
402	0.630988
403	0.632231
404	0.633419
405	0.634493
406	0.635337
407	0.636167
408	0.636966
409	0.637795
410	0.63873
411	0.639841
412	0.640926
413	0.64202
414	0.643309
415	0.644588
416	0.645985
417	0.647342
418	0.648428
419	0.649629
420	0.650898
421	0.652091
422	0.653453
423	0.654878
424	0.65651
425	0.657914
426	0.659204
427	0.6607
428	0.662279
429	0.663507
430	0.664403
431	0.665104
432	0.665806
433	0.666401
434	0.666834
435	0.667155
436	0.667315
437	0.667494
438	0.667614
439	0.667734
440	0.667746
441	0.667621
442	0.667486
443	0.667274
444	0.66703
445	0.666737
446	0.666524
447	0.666361
448	0.666326
449	0.666186
450	0.666162
451	0.666287
452	0.666449
453	0.666423
454	0.666314
455	0.666112
456	0.665829
457	0.66561
458	0.665458
459	0.66522
460	0.665096
461	0.664914
462	0.664769
463	0.664578
464	0.664375
465	0.664057
466	0.663906
467	0.663791
468	0.663565
469	0.663407
470	0.663222
471	0.662913
472	0.662525
473	0.662057
474	0.661704
475	0.661415
476	0.661189
477	0.660986
478	0.66084
479	0.660706
480	0.66045
481	0.660326
482	0.660265
483	0.660316
484	0.660402
485	0.660568
486	0.660805
487	0.661036
488	0.661138
489	0.661171
490	0.661393
491	0.661813
492	0.66214
493	0.662445
494	0.662837
495	0.663362
496	0.663582
497	0.663633
498	0.663665
499	0.663604
500	0.663381
501	0.663062
502	0.662751
503	0.662364
504	0.661915
505	0.661412
506	0.660897
507	0.660335
508	0.659895
509	0.659575
510	0.659153
511	0.658678
512	0.658144
513	0.657451
514	0.656693
515	0.6558
516	0.654789
517	0.653775
518	0.652762
519	0.651799
520	0.65081
521	0.64974
522	0.648705
523	0.647618
524	0.646522
525	0.645471
526	0.64449
527	0.643586
528	0.642868
529	0.64211
530	0.641174
531	0.640225
532	0.639278
533	0.638291
534	0.637208
535	0.636134
536	0.635158
537	0.634216
538	0.633309
539	0.632328
540	0.63137
541	0.630571
542	0.629953
543	0.629323
544	0.628687
545	0.628172
546	0.627749
547	0.627397
548	0.627013
549	0.626527
550	0.626131
551	0.62579
552	0.625423
553	0.625242
554	0.625153
555	0.625188
556	0.625308
557	0.62533
558	0.625661
559	0.626059
560	0.626285
561	0.626422
562	0.626624
563	0.626852
564	0.627204
565	0.627714
566	0.628258
567	0.628783
568	0.629103
569	0.629292
570	0.629624
571	0.630091
572	0.630625
573	0.631143
574	0.63164
575	0.632415
576	0.633443
577	0.634432
578	0.635545
579	0.63646
580	0.637528
581	0.63864
582	0.639561
583	0.64056
584	0.641571
585	0.642616
586	0.643435
587	0.64402
588	0.644355
589	0.644471
590	0.644695
591	0.644789
592	0.644882
593	0.645079
594	0.645258
595	0.645275
596	0.645147
597	0.645308
598	0.645476
599	0.64547
600	0.645417
601	0.645385
602	0.645436
603	0.645389
604	0.645439
605	0.645554
606	0.645773
607	0.646065
608	0.646412
609	0.646703
610	0.647027
611	0.647515
612	0.648015
613	0.648607
614	0.649251
615	0.649955
616	0.65082
617	0.651909
618	0.653372
619	0.654602
620	0.655671
621	0.656416
622	0.656947
623	0.657394
624	0.65801
625	0.65864
626	0.659446
627	0.660118
628	0.66088
629	0.661558
630	0.662184
631	0.662804
632	0.663342
633	0.663698
634	0.664216
635	0.664823
